"Titulo"|"Valor"|"Id"|"Fecha"|"Propiedad"|"Subconcepto"
"02 022 Reservas de personas a través de agenci "|37|15|"2023-10-09"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2023-10-10"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|36|15|"2023-10-10"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|23|15|"2023-10-10"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|31|15|"2023-10-10"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|31|15|"2023-10-11"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|25|15|"2023-10-11"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|38|15|"2023-10-11"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|34|15|"2023-10-12"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|25|15|"2023-10-12"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|33|15|"2023-10-12"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2023-10-13"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|21|15|"2023-10-13"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|24|15|"2023-10-13"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|66|15|"2023-10-13"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2023-10-14"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|11|15|"2023-10-14"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|22|15|"2023-10-14"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|69|15|"2023-10-14"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2023-10-15"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|9|15|"2023-10-15"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|14|15|"2023-10-15"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|38|15|"2023-10-15"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|1|18|"2023-10-15"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|2|15|"2023-10-16"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|26|15|"2023-10-16"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2023-10-16"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|9|15|"2023-10-16"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|35|15|"2023-10-17"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2023-10-17"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|9|15|"2023-10-17"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|48|15|"2023-10-18"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|3|15|"2023-10-18"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|12|15|"2023-10-18"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|38|15|"2023-10-19"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|11|15|"2023-10-19"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|26|15|"2023-10-19"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|22|15|"2023-10-20"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2023-10-20"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|22|15|"2023-10-20"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|18|15|"2023-10-21"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|7|15|"2023-10-21"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|27|15|"2023-10-21"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|2|18|"2023-10-21"|"Sites Recreo"|"Complimentary                                  "
"01 012 Reservas de funcionarios que representa "|13|15|"2023-10-22"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2023-10-22"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|11|15|"2023-10-22"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|31|15|"2023-10-23"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|8|15|"2023-10-23"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|12|15|"2023-10-23"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|49|15|"2023-10-24"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2023-10-24"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|15|15|"2023-10-24"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|52|15|"2023-10-25"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|1|15|"2023-10-25"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|16|15|"2023-10-25"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2023-10-26"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|42|15|"2023-10-26"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|5|15|"2023-10-26"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|18|15|"2023-10-26"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2023-10-27"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|7|15|"2023-10-27"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|4|15|"2023-10-27"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|15|15|"2023-10-27"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|6|15|"2023-10-28"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|9|15|"2023-10-28"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|19|15|"2023-10-28"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|5|15|"2023-10-29"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|8|15|"2023-10-29"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|8|15|"2023-10-29"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-10-30"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|15|15|"2023-10-30"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|5|15|"2023-10-30"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|13|15|"2023-10-30"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|8|15|"2023-10-31"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2023-10-31"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2023-10-31"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|13|15|"2023-10-31"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|8|15|"2023-11-01"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|45|15|"2023-11-01"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|3|15|"2023-11-01"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|9|15|"2023-11-01"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|8|15|"2023-11-02"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|39|15|"2023-11-02"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|4|15|"2023-11-02"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|14|15|"2023-11-02"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|8|15|"2023-11-03"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2023-11-03"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|4|15|"2023-11-03"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|14|15|"2023-11-03"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|1|18|"2023-11-03"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|6|15|"2023-11-04"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|19|15|"2023-11-04"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2023-11-04"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|13|15|"2023-11-04"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|1|18|"2023-11-04"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|6|15|"2023-11-05"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|15|15|"2023-11-05"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|4|15|"2023-11-05"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|20|15|"2023-11-05"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|3|18|"2023-11-05"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|7|15|"2023-11-06"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|29|15|"2023-11-06"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2023-11-06"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|20|15|"2023-11-06"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|7|15|"2023-11-07"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|41|15|"2023-11-07"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|1|15|"2023-11-07"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|15|15|"2023-11-07"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|7|15|"2023-11-08"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|46|15|"2023-11-08"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2023-11-08"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|10|15|"2023-11-08"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|6|15|"2023-11-09"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|47|15|"2023-11-09"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|3|15|"2023-11-09"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|18|15|"2023-11-09"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-10"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|26|15|"2023-11-10"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|13|15|"2023-11-10"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|34|15|"2023-11-10"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|1|18|"2023-11-10"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-11"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|45|15|"2023-11-11"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|15|15|"2023-11-11"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|26|15|"2023-11-11"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|1|18|"2023-11-11"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-12"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|23|15|"2023-11-12"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|15|15|"2023-11-12"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|17|15|"2023-11-12"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|1|18|"2023-11-12"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-13"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|18|15|"2023-11-13"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|10|15|"2023-11-13"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|11|15|"2023-11-13"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|1|18|"2023-11-13"|"Sites Recreo"|"Complimentary                                  "
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-14"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|42|15|"2023-11-14"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|12|15|"2023-11-14"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|13|15|"2023-11-14"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|6|15|"2023-11-15"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|47|15|"2023-11-15"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|5|15|"2023-11-15"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|15|15|"2023-11-15"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|6|15|"2023-11-16"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|38|15|"2023-11-16"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|12|15|"2023-11-16"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|29|15|"2023-11-16"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-17"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|23|15|"2023-11-17"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|21|15|"2023-11-17"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|36|15|"2023-11-17"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-18"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2023-11-18"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|29|15|"2023-11-18"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|44|15|"2023-11-18"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-19"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|21|15|"2023-11-19"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|3|15|"2023-11-19"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|15|15|"2023-11-19"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-20"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|47|15|"2023-11-20"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|4|15|"2023-11-20"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|6|15|"2023-11-20"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-21"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|61|15|"2023-11-21"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|8|15|"2023-11-21"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|5|15|"2023-11-22"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|56|15|"2023-11-22"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|9|15|"2023-11-22"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2023-11-23"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|37|15|"2023-11-23"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|14|15|"2023-11-23"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|10|15|"2023-11-23"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2023-11-24"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|39|15|"2023-11-24"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|16|15|"2023-11-24"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|20|15|"2023-11-24"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|4|15|"2023-11-25"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|33|15|"2023-11-25"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|18|15|"2023-11-25"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|30|15|"2023-11-25"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2023-11-26"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|19|15|"2023-11-26"|"Sites Recreo"|"Huespedes"
